,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle,time
194,292.0,65.2,295.8,125.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,266.4,257.8,250.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,297.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,12.023594860837317,71.33439528902707,169.93294865192286,117.29957221133282,169.86713109956176,1550516378.5871453
195,292.0,65.2,295.8,180.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,180.0,381.6,257.8,296.0,226.0,266.4,234.0,271.0,334.8,250.0,297.0,329.2,226.0,315.0,333.2,260.0,289.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,272.40625,300.75,271.0890106471114,293.7354379331218,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.441728553242907,58.759000012660096,174.13689352829323,136.3230517247964,178.15974921365262,1550516378.5871453
196,292.0,65.2,295.8,180.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,187.0,381.6,257.8,296.0,226.0,266.4,226.0,271.0,334.8,250.0,297.0,329.2,226.0,315.0,333.2,260.0,292.6363636363636,292.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.33203125,302.21875,271.10013697800036,294.327367674762,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,26.633614103481428,61.13608343265569,171.70990965381563,149.1523298360633,178.15974921365262,1550516378.5871453
197,292.0,65.2,295.8,125.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,266.4,257.8,250.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,289.0,281.0,57.4,290.625,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,12.023594860837317,66.23313616812784,174.35079524740584,117.29957221133282,169.86713109956176,1550516378.5871453
198,292.0,65.2,295.8,180.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,195.0,381.6,257.8,296.0,234.0,266.4,234.0,281.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,305.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,31.113898058383626,69.03183088594032,166.25634676513386,159.82536774316233,179.06644278231323,1550516378.5871453
199,292.0,65.2,295.8,172.0,271.0,121.8,229.2,180.0,218.6,262.4,347.8,115.4,373.0,180.0,381.6,257.8,296.0,226.0,266.4,226.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,292.0,57.4,290.625,52.8,260.84000000000003,60.6,312.6,57.4,272.30425347222223,299.77430555555554,272.1321275139013,292.78475617865377,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.633614103481428,67.97352067200953,179.46729890063378,136.3230517247964,178.19665410831746,1550516378.5871453
200,292.0,65.2,295.8,125.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,266.4,257.8,250.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,281.0,57.4,290.625,52.8,260.84000000000003,60.6,312.6,57.4,271.0,289.0,271.0,281.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,12.023594860837317,61.662213565843615,159.75506111001485,117.29957221133282,169.86713109956176,1550516378.5871453
201,292.0,65.2,295.8,187.0,260.0,121.8,229.2,203.0,218.6,203.0,347.8,115.4,373.0,195.0,381.6,257.8,296.0,234.0,266.4,234.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,297.0,281.0,57.4,290.40277777777777,52.8,260.84000000000003,60.6,312.6,57.4,273.16362847222223,300.19930555555555,272.12322644919016,293.11121238534156,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.441728553242907,69.03183088594032,179.49147034574358,136.3230517247964,178.03783164224063,1550516378.5871453
202,292.0,65.2,295.8,164.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,180.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,305.0,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,26.779801968718704,67.97352067200953,169.99559744467444,149.1523298360633,178.29731903792688,1550516378.5871453
203,292.0,65.2,295.8,125.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,266.4,257.8,250.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,297.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,12.023594860837317,61.662213565843615,179.8300560820546,117.29957221133282,169.86713109956176,1550516378.5871453
204,292.0,65.2,295.8,195.0,271.0,121.8,229.2,203.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,234.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,291.90909090909093,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,273.61639835858585,289.0,272.37386334729405,281.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,61.24911130283234,157.50577952955746,136.3230517247964,177.98782006369404,1550516378.5871453
205,292.0,65.2,295.8,172.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,273.0822751664371,305.0,271.0,305.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,67.97352067200953,171.10384189968795,136.3230517247964,178.26185605262933,1550516378.5871453
206,292.0,65.2,295.8,125.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,292.0,57.4,291.3474326599327,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,17.43929990682072,61.662213565843615,173.20976349263245,133.78084442266203,176.33695700567682,1550516378.5871453
207,292.0,65.2,295.8,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,260.0,289.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,273.5,302.0,272.25,295.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,60.06336831609059,174.14313921562524,136.3230517247964,177.8885108044616,1550516378.5871453
208,292.0,65.2,295.8,164.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,305.0,240.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0,26.92666069246819,67.51376818018093,169.99559744467444,149.1523298360633,178.3590086165996,1550516378.5871453
209,292.0,65.2,295.8,133.0,260.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,268.8001502629602,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,281.0,57.4,290.5061728395062,52.8,260.84000000000003,60.6,312.6,57.4,273.8125,302.625,272.60714285714283,294.42857142857144,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.460261105769213,71.33439528902707,178.88110186369187,133.5538701179106,178.1256769636437,1550516378.5871453
210,292.0,65.2,295.8,203.0,260.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,281.0,57.4,290.35725308641975,52.8,260.84000000000003,60.6,312.6,57.4,273.8125,301.7361111111111,271.3571428571429,294.42857142857144,240.0,298.59999999999997,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,179.31184232254708,136.3230517247964,177.71078115500887,1550516378.5871453
211,292.0,65.2,295.8,156.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,297.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,67.51376818018093,173.8534372686289,136.3230517247964,178.3944716018972,1550516378.5871453
212,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,270.56082234820025,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,281.0,57.4,290.4382716049383,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.0,289.0,250.0,298.0181818181818,271.0,305.0,260.0,305.0,250.0,305.0,26.83863712430273,71.33439528902707,174.73063055085763,135.78279271148128,178.48829876304742,1550516378.5871453
213,292.0,65.2,295.8,203.0,260.0,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,273.23214285714283,300.76587301587307,271.32738095238096,293.4761904761905,244.0,298.6,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,178.82453642621175,136.3230517247964,177.71078115500887,1550516378.5871453
214,292.0,65.2,295.8,148.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,312.6,57.4,271.0,305.0,271.38194444444446,291.5555555555556,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,67.10980465078723,177.0476553459338,136.3230517247964,178.42092822020632,1550516378.5871453
215,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,270.5672426746807,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,290.4297839506173,52.8,260.84000000000003,60.6,312.6,57.4,273.14967642901314,298.36704304136276,271.0,290.1747598854013,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.84351738981455,71.33439528902707,179.3094401892223,135.79073587437279,178.489621283035,1550516378.5871453
216,292.0,65.2,295.8,203.0,260.3801652892562,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,291.6520061728395,52.8,264.2,60.6,293.9650890054397,57.4,272.74744897959187,297.5379818594104,271.1013321995465,290.0045351473923,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,179.80985357774492,136.3230517247964,177.71078115500887,1550516378.5871453
217,292.0,65.2,295.8,148.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,281.0,57.4,292.0,52.8,260.84000000000003,60.6,295.48509864886574,57.4,272.99708454810497,296.4719792678976,271.11580822805314,289.0051830255912,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,174.95542302106713,136.3230517247964,178.47976484668962,1550516378.5871453
218,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,270.6198347107438,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,291.8081790123457,52.8,260.84000000000003,60.6,296.0662022620519,57.4,272.99708454810497,296.4719792678976,271.13235226063216,289.0059234578185,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.88345398935682,71.33439528902707,178.519961199021,135.855751768987,178.500454744499,1550516378.5871453
219,292.0,65.2,295.8,203.0,260.4327573253193,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,302.0,57.4,273.8601797862002,296.0535489328006,271.0914296415845,288.4463996482947,243.33333333333334,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,174.85551072085084,136.3230517247964,177.71078115500887,1550516378.5871453
220,292.0,65.2,295.8,140.0,260.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,297.20012532017,57.4,271.0,297.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,176.4104573879329,136.3230517247964,178.50622146499848,1550516378.5871453
221,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,271.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,289.8181818181818,57.4,292.0,52.8,260.84000000000003,60.6,297.78608587275454,57.4,271.0,296.8294134552055,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.17001518649353,71.33439528902707,176.28997382722193,136.3230517247964,178.57876794302194,1550516378.5871453
222,292.0,65.2,295.8,203.0,260.43917765179975,121.8,229.2,189.2,218.6,219.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,302.0,57.4,273.4077641260586,296.7139296383708,271.05659835504497,288.90958435528404,241.66666666666669,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,175.38833866595095,136.3230517247964,177.71078115500887,1550516378.5871453
223,292.0,65.2,295.8,140.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,291.6198347107438,57.4,292.0,52.8,260.84000000000003,60.6,299.0104826909953,57.4,271.0,298.05633635622667,271.04673004287696,288.89365124356624,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,177.0496541647974,136.3230517247964,178.50622146499848,1550516378.5871453
224,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,269.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,293.1111111111111,52.8,260.84000000000003,60.6,299.59933877678395,57.4,273.76028454929695,297.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.620719810908422,71.33439528902707,174.99883866590054,133.81194880104619,178.16683104098252,1550516378.5871453
225,292.0,65.2,295.8,203.0,260.43991033896094,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,299.11920653214077,57.4,273.48155282521174,296.94278592767415,271.02066567958434,288.96064711977004,240.23809523809524,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,175.13017528518745,136.3230517247964,177.71078115500887,1550516378.5871453
226,292.0,65.2,295.8,140.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,299.9191856454458,57.4,273.97786339025413,296.931343113209,271.02479881550124,288.9527765437241,240.2721088435374,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,174.87795997949033,136.3230517247964,178.50622146499848,1550516378.5871453
227,292.0,65.2,295.8,140.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,293.2345679012346,52.8,264.2,60.6,300.27470227422765,57.4,273.9778633902541,299.59800977987567,271.02479881550124,288.95277654372404,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,71.33439528902707,176.6091363062837,136.3230517247964,178.55524502633736,1550516378.5871453
228,292.0,65.2,295.8,203.0,260.43999049425906,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,293.32810962852113,52.8,264.2,60.6,299.9871526532656,57.4,274.0728799342866,300.0786898034598,271.019498892244,288.9599752417974,241.3137755102041,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,177.2883403242388,136.3230517247964,177.71078115500887,1550516378.5871453
229,292.0,65.2,295.8,140.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,296.72351615326824,292.0,57.4,292.0,52.8,260.84000000000003,60.6,300.14993098031067,57.4,274.5850265900011,299.2584714373698,271.0149603671385,288.9710292415026,241.47799744897958,297.0,271.0,305.0,260.0,305.0,250.0,305.0,17.598156241729633,71.1487142581476,176.53980513456966,120.95156631139513,176.1056483063202,1550516378.5871453
230,292.0,65.2,295.8,140.0,260.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,300.2416963475651,57.4,273.1564551614297,296.97275715165546,271.0149603671385,287.82817209864544,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,174.44797683309025,136.3230517247964,178.50622146499848,1550516378.5871453
231,292.0,65.2,295.8,203.0,262.19999875815734,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,211.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,299.5789699234412,57.4,273.11001263803223,296.9770387550814,271.01414532250334,287.66638995277054,242.56265353363565,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,69.73555003927403,175.14921427533565,136.3230517247964,177.71078115500887,1550516378.5871453
232,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,295.41322314049586,292.0,57.4,293.1371742112483,52.8,260.84000000000003,60.6,299.10891370922815,57.4,271.0,305.0,271.0,289.0,242.8395584579318,297.0,271.0,305.0,260.0,305.0,250.0,305.0,17.43929990682072,70.27790132926626,177.3270578232184,120.95156631139513,176.3158343332895,1550516378.5871453
233,292.0,65.2,295.8,140.0,260.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,293.1263526901387,52.8,260.84000000000003,60.6,298.91461561506156,57.4,272.5606249033928,294.3267081639381,271.0090807070034,286.34650950495944,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,171.69349218410886,136.3230517247964,178.50622146499848,1550516378.5871453
234,291.9999994632167,65.2,295.8,203.0,271.0,121.8,229.2,219.0,218.6,226.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,281.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,292.29783292458194,52.8,264.2,60.6,298.73585944202756,57.4,272.176514911607,294.9418719385056,271.006643345473,287.35151259973475,243.0050813728269,297.0,271.0,305.0,260.0,305.0,250.0,305.0,29.586546888725408,69.73555003927403,174.04684868811836,146.99608963189542,178.87988282450138,1550516378.5871453
235,292.0,65.2,295.8,133.0,260.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,289.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,298.5001808523137,57.4,271.0,281.0,271.0,281.0,242.52124461290197,297.0,271.0,305.0,260.0,305.0,250.0,305.0,17.43929990682072,66.23313616812784,155.8909825468445,120.95156631139513,176.3158343332895,1550516378.5871453
236,291.999998329274,65.2,295.8,148.0,260.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,292.32490864499846,52.8,260.84000000000003,60.6,297.53643163840775,57.4,272.6496836058925,294.6939576508361,272.1144299305533,286.5960457841627,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,171.59288959152548,136.3230517247964,178.47976484668962,1550516378.5871453
237,292.0,65.2,295.8,203.0,271.0,121.8,229.2,211.0,218.6,219.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,297.4519139237262,57.4,272.43868234208924,295.496253775328,272.113015398303,288.3294067888857,242.87563517160336,297.0,271.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,69.73555003927403,174.42715552868933,136.3230517247964,177.71078115500887,1550516378.5871453
238,292.0,65.2,295.8,133.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,289.0,292.0,57.4,294.01263526901386,52.8,260.84000000000003,60.6,297.12051396662577,57.4,271.0,281.0,271.0,281.0,242.8756351716034,297.0,271.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,66.23313616812784,155.93244623779043,120.95156631139513,176.3158343332895,1550516378.5871453
239,292.0,65.2,295.8,148.0,271.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,296.7616936369386,57.4,271.0,305.0,271.0,297.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,67.10980465078723,173.8534372686289,136.3230517247964,178.47976484668962,1550516378.5871453
240,292.0000028485469,65.2,295.8,195.0,271.0,121.8,229.2,211.0,218.6,219.0,347.8,115.4,373.0,203.0,381.6,211.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,292.6363636363636,292.0,57.4,294.33371611339504,52.8,264.2,60.6,296.3668604759208,57.4,272.2908615508266,289.0,272.2125960399971,281.0,243.57512703432067,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,66.17980367666702,163.11201004472284,136.3230517247964,177.8885108044616,1550516378.5871453
241,292.0,65.2,295.8,125.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,289.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,295.94019640064226,57.4,271.0,305.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,66.23313616812784,178.3507098541318,120.95156631139513,173.54876257010991,1550516378.5871453
242,292.0,65.2,295.8,156.0,271.0,121.8,229.2,164.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,260.84000000000003,60.6,296.7282356807707,57.4,271.0,305.0,271.0,305.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,67.51376818018093,169.99559744467444,136.3230517247964,178.3944716018972,1550516378.5871453
243,292.00000278382447,65.2,295.8,195.0,271.0,121.8,229.2,203.0,218.6,211.0,347.8,115.4,373.0,195.0,381.6,203.0,296.0,234.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,297.0,292.0,57.4,294.7520252098486,52.8,264.2,60.6,296.58350003217964,57.4,272.1111111111111,300.55555555555554,272.1111111111111,295.22222222222223,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,69.03183088594032,174.76191750976568,136.3230517247964,177.98782006369404,1550516378.5871453
